Sample_1	Site_1	Mass_1	C1	H1	O1	N1	S1	P1	MolForm_1	El_comp_1	Class_1
NOM_before	NOM	368.113961	20	18	6	1	0	0	C20H18NO6	CHON	Lignins
NOM_before	NOM	368.171476	18	26	7	1	0	0	C18H26NO7	CHON	Proteins
NOM_before	NOM	368.98882	17	5	10	0	0	0	C17H5O10	CHO	Condensed Aromatics
NOM_before	NOM	369.007447	18	9	7	0	1	0	C18H9O7S	CHOS	Condensed Aromatics
NOM_before	NOM	369.025205	18	9	9	0	0	0	C18H9O9	CHO	Condensed Aromatics
NOM_before	NOM	369.036439	17	9	8	2	0	0	C17H9N2O8	CHON	Condensed Aromatics
NOM_before	NOM	369.040462	22	9	6	0	0	0	C22H9O6	CHO	Condensed Aromatics
NOM_before	NOM	369.061591	19	13	8	0	0	0	C19H13O8	CHO	Lignins
NOM_before	NOM	369.072824	18	13	7	2	0	0	C18H13N2O7	CHON	Lignins
NOM_before	NOM	369.076847	23	13	5	0	0	0	C23H13O5	CHO	Condensed Aromatics
NOM_before	NOM	369.097976	20	17	7	0	0	0	C20H17O7	CHO	Lignins
NOM_before	NOM	369.119106	17	21	9	0	0	0	C17H21O9	CHO	Lignins
NOM_before	NOM	369.128489	28	17	1	0	0	0	C28H17O	CHO	Condensed Aromatics
NOM_before	NOM	369.134362	21	21	6	0	0	0	C21H21O6	CHO	Lignins
NOM_before	NOM	369.140235	14	25	11	0	0	0	C14H25O11	CHO	Carbohydrates
NOM_before	NOM	369.155491	18	25	8	0	0	0	C18H25O8	CHO	Lignins
NOM_before	NOM	369.191877	19	29	7	0	0	0	C19H29O7	CHO	Proteins
NOM_before	NOM	369.228262	20	33	6	0	0	0	C20H33O6	CHO	Proteins
NOM_before	NOM	369.312267	21	41	3	2	0	0	C21H41N2O3	CHON	Lipids
NOM_before	NOM	370.020454	17	8	9	1	0	0	C17H8NO9	CHON	Condensed Aromatics
NOM_before	NOM	370.05684	18	12	8	1	0	0	C18H12NO8	CHON	Lignins
NOM_before	NOM	370.072096	22	12	5	1	0	0	C22H12NO5	CHON	Condensed Aromatics
NOM_before	NOM	370.093225	19	16	7	1	0	0	C19H16NO7	CHON	Lignins
NOM_before	NOM	370.129611	20	20	6	1	0	0	C20H20NO6	CHON	Lignins
NOM_before	NOM	370.161974	16	24	7	3	0	0	C16H24N3O7	CHON	Proteins
NOM_before	NOM	370.202382	22	28	4	1	0	0	C22H28NO4	CHON	Lignins
NOM_before	NOM	371.00447	17	7	10	0	0	0	C17H7O10	CHO	Condensed Aromatics
NOM_before	NOM	371.040856	18	11	9	0	0	0	C18H11O9	CHO	Condensed Aromatics
NOM_before	NOM	371.052089	17	11	8	2	0	0	C17H11N2O8	CHON	Lignins
NOM_before	NOM	371.056112	22	11	6	0	0	0	C22H11O6	CHO	Condensed Aromatics
NOM_before	NOM	371.067345	21	11	5	2	0	0	C21H11N2O5	CHON	Condensed Aromatics
NOM_before	NOM	371.077241	19	15	8	0	0	0	C19H15O8	CHO	Lignins
NOM_before	NOM	371.088474	18	15	7	2	0	0	C18H15N2O7	CHON	Lignins
NOM_before	NOM	371.092497	23	15	5	0	0	0	C23H15O5	CHO	Condensed Aromatics
NOM_before	NOM	371.113627	20	19	7	0	0	0	C20H19O7	CHO	Lignins
NOM_before	NOM	371.116998	17	23	7	0	1	0	C17H23O7S	CHOS	Lignins
NOM_before	NOM	371.134756	17	23	9	0	0	0	C17H23O9	CHO	Lignins
NOM_before	NOM	371.150012	21	23	6	0	0	0	C21H23O6	CHO	Lignins
NOM_before	NOM	371.153383	18	27	6	0	1	0	C18H27O6S	CHOS	Proteins
NOM_before	NOM	371.171141	18	27	8	0	0	0	C18H27O8	CHO	Proteins
NOM_before	NOM	371.174513	15	31	8	0	1	0	C15H31O8S	CHOS	Proteins
NOM_before	NOM	371.186398	22	27	5	0	0	0	C22H27O5	CHO	Lignins
NOM_before	NOM	372.036104	17	10	9	1	0	0	C17H10NO9	CHON	Condensed Aromatics
NOM_before	NOM	372.051361	21	10	6	1	0	0	C21H10NO6	CHON	Condensed Aromatics
NOM_before	NOM	372.07249	18	14	8	1	0	0	C18H14NO8	CHON	Lignins
NOM_before	NOM	372.087746	22	14	5	1	0	0	C22H14NO5	CHON	Condensed Aromatics
NOM_before	NOM	372.108876	19	18	7	1	0	0	C19H18NO7	CHON	Lignins
NOM_before	NOM	372.145261	20	22	6	1	0	0	C20H22NO6	CHON	Lignins
NOM_before	NOM	372.177624	16	26	7	3	0	0	C16H26N3O7	CHON	Proteins
NOM_before	NOM	373.002362	17	9	8	0	1	0	C17H9O8S	CHOS	Condensed Aromatics
NOM_before	NOM	373.02012	17	9	10	0	0	0	C17H9O10	CHO	Condensed Aromatics
NOM_before	NOM	373.032874	25	9	2	0	1	0	C25H9O2S	CHOS	Condensed Aromatics
NOM_before	NOM	373.035376	21	9	7	0	0	0	C21H9O7	CHO	Condensed Aromatics
NOM_before	NOM	373.056506	18	13	9	0	0	0	C18H13O9	CHO	Lignins
NOM_before	NOM	373.067739	17	13	8	2	0	0	C17H13N2O8	CHON	Lignins
NOM_before	NOM	373.071762	22	13	6	0	0	0	C22H13O6	CHO	Condensed Aromatics
NOM_before	NOM	373.082995	21	13	5	2	0	0	C21H13N2O5	CHON	Condensed Aromatics
NOM_before	NOM	373.092891	19	17	8	0	0	0	C19H17O8	CHO	Lignins
NOM_before	NOM	373.108147	23	17	5	0	0	0	C23H17O5	CHO	Lignins
NOM_before	NOM	373.129277	20	21	7	0	0	0	C20H21O7	CHO	Lignins
NOM_before	NOM	373.144533	24	21	4	0	0	0	C24H21O4	CHO	Lignins
NOM_before	NOM	373.165662	21	25	6	0	0	0	C21H25O6	CHO	Lignins
NOM_before	NOM	373.186791	18	29	8	0	0	0	C18H29O8	CHO	Proteins
NOM_before	NOM	374.030625	20	8	7	1	0	0	C20H8NO7	CHON	Condensed Aromatics
NOM_before	NOM	374.033996	17	12	7	1	1	0	C17H12NO7S	CHONS	Lignins
NOM_before	NOM	374.051755	17	12	9	1	0	0	C17H12NO9	CHON	Lignins
NOM_before	NOM	374.067011	21	12	6	1	0	0	C21H12NO6	CHON	Condensed Aromatics
NOM_before	NOM	374.08814	18	16	8	1	0	0	C18H16NO8	CHON	Lignins
NOM_before	NOM	374.103396	22	16	5	1	0	0	C22H16NO5	CHON	Lignins
NOM_before	NOM	374.124526	19	20	7	1	0	0	C19H20NO7	CHON	Lignins
NOM_before	NOM	374.160911	20	24	6	1	0	0	C20H24NO6	CHON	Lignins
NOM_before	NOM	374.212553	25	28	2	1	0	0	C25H28NO2	CHON	
NOM_before	NOM	375.012139	24	7	3	0	1	0	C24H7O3S	CHOS	Condensed Aromatics
NOM_before	NOM	375.014641	20	7	8	0	0	0	C20H7O8	CHO	Condensed Aromatics
NOM_before	NOM	375.018012	17	11	8	0	1	0	C17H11O8S	CHOS	Lignins
NOM_before	NOM	375.03577	17	11	10	0	0	0	C17H11O10	CHO	Lignins
NOM_before	NOM	375.051026	21	11	7	0	0	0	C21H11O7	CHO	Condensed Aromatics
NOM_before	NOM	375.06226	20	11	6	2	0	0	C20H11N2O6	CHON	Condensed Aromatics
NOM_before	NOM	375.072156	18	15	9	0	0	0	C18H15O9	CHO	Lignins
NOM_before	NOM	375.087412	22	15	6	0	0	0	C22H15O6	CHO	Lignins
NOM_before	NOM	375.108541	19	19	8	0	0	0	C19H19O8	CHO	Lignins
NOM_before	NOM	375.123797	23	19	5	0	0	0	C23H19O5	CHO	Lignins
NOM_before	NOM	375.144927	20	23	7	0	0	0	C20H23O7	CHO	Lignins
NOM_before	NOM	375.160183	24	23	4	0	0	0	C24H23O4	CHO	Lignins
NOM_before	NOM	375.181312	21	27	6	0	0	0	C21H27O6	CHO	Lignins
NOM_before	NOM	375.202442	18	31	8	0	0	0	C18H31O8	CHO	Proteins
NOM_before	NOM	376.013261	16	10	8	1	1	0	C16H10NO8S	CHONS	Condensed Aromatics
NOM_before	NOM	376.046275	20	10	7	1	0	0	C20H10NO7	CHON	Condensed Aromatics
NOM_before	NOM	376.057509	19	10	6	3	0	0	C19H10N3O6	CHON	Condensed Aromatics
NOM_before	NOM	376.082661	21	14	6	1	0	0	C21H14NO6	CHON	Lignins
NOM_before	NOM	376.119046	22	18	5	1	0	0	C22H18NO5	CHON	Lignins
NOM_before	NOM	376.140176	19	22	7	1	0	0	C19H22NO7	CHON	Lignins
NOM_before	NOM	376.176561	20	26	6	1	0	0	C20H26NO6	CHON	Lignins
NOM_before	NOM	376.991403	23	5	4	0	1	0	C23H5O4S	CHOS	Condensed Aromatics
NOM_before	NOM	376.997277	16	9	9	0	1	0	C16H9O9S	CHOS	Condensed Aromatics
NOM_before	NOM	377.015035	16	9	11	0	0	0	C16H9O11	CHO	Tannins
NOM_before	NOM	377.030291	20	9	8	0	0	0	C20H9O8	CHO	Condensed Aromatics
NOM_before	NOM	377.033662	17	13	8	0	1	0	C17H13O8S	CHOS	Lignins
NOM_before	NOM	377.041524	19	9	7	2	0	0	C19H9N2O7	CHON	Condensed Aromatics
NOM_before	NOM	377.05142	17	13	10	0	0	0	C17H13O10	CHO	Lignins
NOM_before	NOM	377.066676	21	13	7	0	0	0	C21H13O7	CHO	Condensed Aromatics
NOM_before	NOM	377.07791	20	13	6	2	0	0	C20H13N2O6	CHON	Lignins
NOM_before	NOM	377.087806	18	17	9	0	0	0	C18H17O9	CHO	Lignins
NOM_before	NOM	377.103062	22	17	6	0	0	0	C22H17O6	CHO	Lignins
NOM_before	NOM	377.124191	19	21	8	0	0	0	C19H21O8	CHO	Lignins
NOM_before	NOM	377.135425	18	21	7	2	0	0	C18H21N2O7	CHON	Lignins
NOM_before	NOM	377.138796	15	25	7	2	1	0	C15H25N2O7S	CHONS	Proteins
NOM_before	NOM	377.139447	23	21	5	0	0	0	C23H21O5	CHO	Lignins
NOM_before	NOM	377.160577	20	25	7	0	0	0	C20H25O7	CHO	Lignins
NOM_before	NOM	377.196962	21	29	6	0	0	0	C21H29O6	CHO	Lignins
NOM_before	NOM	377.233348	22	33	5	0	0	0	C22H33O5	CHO	Lipids
NOM_before	NOM	378.02554	19	8	8	1	0	0	C19H8NO8	CHON	Condensed Aromatics
NOM_before	NOM	378.061925	20	12	7	1	0	0	C20H12NO7	CHON	Condensed Aromatics
NOM_before	NOM	378.073159	19	12	6	3	0	0	C19H12N3O6	CHON	Condensed Aromatics
NOM_before	NOM	378.083055	17	16	9	1	0	0	C17H16NO9	CHON	Lignins
NOM_before	NOM	378.098311	21	16	6	1	0	0	C21H16NO6	CHON	Lignins
NOM_before	NOM	378.134696	22	20	5	1	0	0	C22H20NO5	CHON	Lignins
NOM_before	NOM	378.155826	19	24	7	1	0	0	C19H24NO7	CHON	Lignins
NOM_before	NOM	378.171082	23	24	4	1	0	0	C23H24NO4	CHON	Lignins
NOM_before	NOM	378.207467	24	28	3	1	0	0	C24H28NO3	CHON	Lignins
NOM_before	NOM	379.007053	23	7	4	0	1	0	C23H7O4S	CHOS	Condensed Aromatics
NOM_before	NOM	379.009555	19	7	9	0	0	0	C19H7O9	CHO	Condensed Aromatics
NOM_before	NOM	379.020789	18	7	8	2	0	0	C18H7N2O8	CHON	Condensed Aromatics
NOM_before	NOM	379.045941	20	11	8	0	0	0	C20H11O8	CHO	Condensed Aromatics
NOM_before	NOM	379.057174	19	11	7	2	0	0	C19H11N2O7	CHON	Condensed Aromatics
NOM_before	NOM	379.06707	17	15	10	0	0	0	C17H15O10	CHO	Lignins
NOM_before	NOM	379.082326	21	15	7	0	0	0	C21H15O7	CHO	Lignins
NOM_before	NOM	379.09356	20	15	6	2	0	0	C20H15N2O6	CHON	Lignins
NOM_before	NOM	379.103456	18	19	9	0	0	0	C18H19O9	CHO	Lignins
NOM_before	NOM	379.118712	22	19	6	0	0	0	C22H19O6	CHO	Lignins
NOM_before	NOM	379.129945	21	19	5	2	0	0	C21H19N2O5	CHON	Lignins
NOM_before	NOM	379.139841	19	23	8	0	0	0	C19H23O8	CHO	Lignins
NOM_before	NOM	379.154446	15	27	7	2	1	0	C15H27N2O7S	CHONS	Proteins
NOM_before	NOM	379.176227	20	27	7	0	0	0	C20H27O7	CHO	Lignins
NOM_before	NOM	379.18746	19	27	6	2	0	0	C19H27N2O6	CHON	Lignins
NOM_before	NOM	379.191483	24	27	4	0	0	0	C24H27O4	CHO	Lignins
NOM_before	NOM	379.212612	21	31	6	0	0	0	C21H31O6	CHO	Lipids
NOM_before	NOM	379.248998	22	35	5	0	0	0	C22H35O5	CHO	Lipids
NOM_before	NOM	380.04119	19	10	8	1	0	0	C19H10NO8	CHON	Condensed Aromatics
NOM_before	NOM	380.077575	20	14	7	1	0	0	C20H14NO7	CHON	Lignins
NOM_before	NOM	380.113961	21	18	6	1	0	0	C21H18NO6	CHON	Lignins
NOM_before	NOM	380.13509	18	22	8	1	0	0	C18H22NO8	CHON	Lignins
NOM_before	NOM	380.150346	22	22	5	1	0	0	C22H22NO5	CHON	Lignins
NOM_before	NOM	380.171476	19	26	7	1	0	0	C19H26NO7	CHON	Lignins
NOM_before	NOM	380.182709	18	26	6	3	0	0	C18H26N3O6	CHON	Proteins
NOM_before	NOM	380.186732	23	26	4	1	0	0	C23H26NO4	CHON	Lignins
NOM_before	NOM	380.223117	24	30	3	1	0	0	C24H30NO3	CHON	Lignins
NOM_before	NOM	381.021183	14	9	11	2	0	0	C14H9N2O11	CHON	Tannins
NOM_before	NOM	381.025205	19	9	9	0	0	0	C19H9O9	CHO	Condensed Aromatics
NOM_before	NOM	381.036439	18	9	8	2	0	0	C18H9N2O8	CHON	Condensed Aromatics
NOM_before	NOM	381.061591	20	13	8	0	0	0	C20H13O8	CHO	Lignins
NOM_before	NOM	381.072824	19	13	7	2	0	0	C19H13N2O7	CHON	Lignins
NOM_before	NOM	381.076847	24	13	5	0	0	0	C24H13O5	CHO	Condensed Aromatics
NOM_before	NOM	381.08272	17	17	10	0	0	0	C17H17O10	CHO	Lignins
NOM_before	NOM	381.097976	21	17	7	0	0	0	C21H17O7	CHO	Lignins
NOM_before	NOM	381.119106	18	21	9	0	0	0	C18H21O9	CHO	Lignins
NOM_before	NOM	381.134362	22	21	6	0	0	0	C22H21O6	CHO	Lignins
NOM_before	NOM	381.155491	19	25	8	0	0	0	C19H25O8	CHO	Lignins
NOM_before	NOM	381.166725	18	25	7	2	0	0	C18H25N2O7	CHON	Lignins
NOM_before	NOM	381.191877	20	29	7	0	0	0	C20H29O7	CHO	Proteins
NOM_before	NOM	381.20311	19	29	6	2	0	0	C19H29N2O6	CHON	Proteins
NOM_before	NOM	381.228262	21	33	6	0	0	0	C21H33O6	CHO	Lipids
NOM_before	NOM	381.231634	18	37	6	0	1	0	C18H37O6S	CHOS	Proteins
NOM_before	NOM	382.020454	18	8	9	1	0	0	C18H8NO9	CHON	Condensed Aromatics
NOM_before	NOM	382.05684	19	12	8	1	0	0	C19H12NO8	CHON	Condensed Aromatics
NOM_before	NOM	382.093225	20	16	7	1	0	0	C20H16NO7	CHON	Lignins
NOM_before	NOM	382.129611	21	20	6	1	0	0	C21H20NO6	CHON	Lignins
NOM_before	NOM	382.202382	23	28	4	1	0	0	C23H28NO4	CHON	Lignins
NOM_before	NOM	383.00447	18	7	10	0	0	0	C18H7O10	CHO	Condensed Aromatics
NOM_before	NOM	383.040856	19	11	9	0	0	0	C19H11O9	CHO	Condensed Aromatics
NOM_before	NOM	383.052089	18	11	8	2	0	0	C18H11N2O8	CHON	Condensed Aromatics
NOM_before	NOM	383.056112	23	11	6	0	0	0	C23H11O6	CHO	Condensed Aromatics
NOM_before	NOM	383.077241	20	15	8	0	0	0	C20H15O8	CHO	Lignins
NOM_before	NOM	383.088474	19	15	7	2	0	0	C19H15N2O7	CHON	Lignins
NOM_before	NOM	383.113627	21	19	7	0	0	0	C21H19O7	CHO	Lignins
NOM_before	NOM	383.134756	18	23	9	0	0	0	C18H23O9	CHO	Lignins
NOM_before	NOM	383.150012	22	23	6	0	0	0	C22H23O6	CHO	Lignins
NOM_before	NOM	383.171141	19	27	8	0	0	0	C19H27O8	CHO	Lignins
NOM_before	NOM	383.182375	18	27	7	2	0	0	C18H27N2O7	CHON	Proteins
NOM_before	NOM	383.192271	16	31	10	0	0	0	C16H31O10	CHO	Proteins
NOM_before	NOM	383.207527	20	31	7	0	0	0	C20H31O7	CHO	Proteins
NOM_before	NOM	384.018346	18	10	7	1	1	0	C18H10NO7S	CHONS	Condensed Aromatics
NOM_before	NOM	384.036104	18	10	9	1	0	0	C18H10NO9	CHON	Condensed Aromatics
NOM_before	NOM	384.051361	22	10	6	1	0	0	C22H10NO6	CHON	Condensed Aromatics
NOM_before	NOM	384.07249	19	14	8	1	0	0	C19H14NO8	CHON	Lignins
NOM_before	NOM	384.087746	23	14	5	1	0	0	C23H14NO5	CHON	Condensed Aromatics
NOM_before	NOM	384.108876	20	18	7	1	0	0	C20H18NO7	CHON	Lignins
NOM_before	NOM	385.002362	18	9	8	0	1	0	C18H9O8S	CHOS	Condensed Aromatics
NOM_before	NOM	385.02012	18	9	10	0	0	0	C18H9O10	CHO	Condensed Aromatics
NOM_before	NOM	385.031353	17	9	9	2	0	0	C17H9N2O9	CHON	Condensed Aromatics
NOM_before	NOM	385.035376	22	9	7	0	0	0	C22H9O7	CHO	Condensed Aromatics
NOM_before	NOM	385.056506	19	13	9	0	0	0	C19H13O9	CHO	Lignins
NOM_before	NOM	385.067739	18	13	8	2	0	0	C18H13N2O8	CHON	Lignins
NOM_before	NOM	385.071762	23	13	6	0	0	0	C23H13O6	CHO	Condensed Aromatics
NOM_before	NOM	385.092891	20	17	8	0	0	0	C20H17O8	CHO	Lignins
NOM_before	NOM	385.129277	21	21	7	0	0	0	C21H21O7	CHO	Lignins
NOM_before	NOM	385.132648	18	25	7	0	1	0	C18H25O7S	CHOS	Lignins
NOM_before	NOM	385.150406	18	25	9	0	0	0	C18H25O9	CHO	Lignins
NOM_before	NOM	385.153777	15	29	9	0	1	0	C15H29O9S	CHOS	Proteins
NOM_before	NOM	385.165662	22	25	6	0	0	0	C22H25O6	CHO	Lignins
NOM_before	NOM	385.198025	18	29	7	2	0	0	C18H29N2O7	CHON	Proteins
NOM_before	NOM	386.015369	17	8	10	1	0	0	C17H8NO10	CHON	Condensed Aromatics
NOM_before	NOM	386.030625	21	8	7	1	0	0	C21H8NO7	CHON	Condensed Aromatics
NOM_before	NOM	386.051755	18	12	9	1	0	0	C18H12NO9	CHON	Lignins
NOM_before	NOM	386.067011	22	12	6	1	0	0	C22H12NO6	CHON	Condensed Aromatics
NOM_before	NOM	386.08814	19	16	8	1	0	0	C19H16NO8	CHON	Lignins
NOM_before	NOM	386.124526	20	20	7	1	0	0	C20H20NO7	CHON	Lignins
NOM_before	NOM	386.160911	21	24	6	1	0	0	C21H24NO6	CHON	Lignins
NOM_before	NOM	386.197297	22	28	5	1	0	0	C22H28NO5	CHON	Lignins
NOM_before	NOM	387.014641	21	7	8	0	0	0	C21H7O8	CHO	Condensed Aromatics
NOM_before	NOM	387.018012	18	11	8	0	1	0	C18H11O8S	CHOS	Condensed Aromatics
NOM_before	NOM	387.03577	18	11	10	0	0	0	C18H11O10	CHO	Condensed Aromatics
NOM_before	NOM	387.047004	17	11	9	2	0	0	C17H11N2O9	CHON	Lignins
NOM_before	NOM	387.051026	22	11	7	0	0	0	C22H11O7	CHO	Condensed Aromatics
NOM_before	NOM	387.06226	21	11	6	2	0	0	C21H11N2O6	CHON	Condensed Aromatics
NOM_before	NOM	387.072156	19	15	9	0	0	0	C19H15O9	CHO	Lignins
NOM_before	NOM	387.087412	23	15	6	0	0	0	C23H15O6	CHO	Condensed Aromatics
NOM_before	NOM	387.108541	20	19	8	0	0	0	C20H19O8	CHO	Lignins
NOM_before	NOM	387.144927	21	23	7	0	0	0	C21H23O7	CHO	Lignins
NOM_before	NOM	387.1508	14	27	12	0	0	0	C14H27O12	CHO	Carbohydrates
NOM_before	NOM	387.166056	18	27	9	0	0	0	C18H27O9	CHO	Proteins
NOM_before	NOM	387.228931	22	31	4	2	0	0	C22H31N2O4	CHON	Lignins
NOM_before	NOM	387.272711	25	39	1	0	1	0	C25H39OS	CHOS	Lipids
NOM_before	NOM	388.031019	17	10	10	1	0	0	C17H10NO10	CHON	Condensed Aromatics
NOM_before	NOM	388.046275	21	10	7	1	0	0	C21H10NO7	CHON	Condensed Aromatics
NOM_before	NOM	388.067405	18	14	9	1	0	0	C18H14NO9	CHON	Lignins
NOM_before	NOM	388.082661	22	14	6	1	0	0	C22H14NO6	CHON	Condensed Aromatics
NOM_before	NOM	388.10379	19	18	8	1	0	0	C19H18NO8	CHON	Lignins
NOM_before	NOM	388.119046	23	18	5	1	0	0	C23H18NO5	CHON	Lignins
NOM_before	NOM	388.997277	17	9	9	0	1	0	C17H9O9S	CHOS	Condensed Aromatics
NOM_before	NOM	389.015035	17	9	11	0	0	0	C17H9O11	CHO	Condensed Aromatics
NOM_before	NOM	389.030291	21	9	8	0	0	0	C21H9O8	CHO	Condensed Aromatics
NOM_before	NOM	389.041524	20	9	7	2	0	0	C20H9N2O7	CHON	Condensed Aromatics
NOM_before	NOM	389.05142	18	13	10	0	0	0	C18H13O10	CHO	Lignins
NOM_before	NOM	389.054791	15	17	10	0	1	0	C15H17O10S	CHOS	Lignins
NOM_before	NOM	389.066676	22	13	7	0	0	0	C22H13O7	CHO	Condensed Aromatics
NOM_before	NOM	389.07791	21	13	6	2	0	0	C21H13N2O6	CHON	Condensed Aromatics
NOM_before	NOM	389.087806	19	17	9	0	0	0	C19H17O9	CHO	Lignins
NOM_before	NOM	389.103062	23	17	6	0	0	0	C23H17O6	CHO	Lignins
NOM_before	NOM	389.124191	20	21	8	0	0	0	C20H21O8	CHO	Lignins
NOM_before	NOM	389.160577	21	25	7	0	0	0	C21H25O7	CHO	Lignins
NOM_before	NOM	389.196962	22	29	6	0	0	0	C22H29O6	CHO	Lignins
NOM_before	NOM	390.02554	20	8	8	1	0	0	C20H8NO8	CHON	Condensed Aromatics
NOM_before	NOM	390.061925	21	12	7	1	0	0	C21H12NO7	CHON	Condensed Aromatics
NOM_before	NOM	390.073159	20	12	6	3	0	0	C20H12N3O6	CHON	Condensed Aromatics
NOM_before	NOM	390.098311	22	16	6	1	0	0	C22H16NO6	CHON	Lignins
NOM_before	NOM	390.11944	19	20	8	1	0	0	C19H20NO8	CHON	Lignins
NOM_before	NOM	391.007053	24	7	4	0	1	0	C24H7O4S	CHOS	Condensed Aromatics
NOM_before	NOM	391.045941	21	11	8	0	0	0	C21H11O8	CHO	Condensed Aromatics
NOM_before	NOM	391.057174	20	11	7	2	0	0	C20H11N2O7	CHON	Condensed Aromatics
NOM_before	NOM	391.06707	18	15	10	0	0	0	C18H15O10	CHO	Lignins
NOM_before	NOM	391.082326	22	15	7	0	0	0	C22H15O7	CHO	Lignins
NOM_before	NOM	391.09356	21	15	6	2	0	0	C21H15N2O6	CHON	Lignins
NOM_before	NOM	391.103456	19	19	9	0	0	0	C19H19O9	CHO	Lignins
NOM_before	NOM	391.118712	23	19	6	0	0	0	C23H19O6	CHO	Lignins
NOM_before	NOM	391.139841	20	23	8	0	0	0	C20H23O8	CHO	Lignins
NOM_before	NOM	391.176227	21	27	7	0	0	0	C21H27O7	CHO	Lignins
NOM_before	NOM	392.04119	20	10	8	1	0	0	C20H10NO8	CHON	Condensed Aromatics
NOM_before	NOM	392.052423	19	10	7	3	0	0	C19H10N3O7	CHON	Condensed Aromatics
NOM_before	NOM	392.077575	21	14	7	1	0	0	C21H14NO7	CHON	Lignins
NOM_before	NOM	392.113961	22	18	6	1	0	0	C22H18NO6	CHON	Lignins
NOM_before	NOM	392.150346	23	22	5	1	0	0	C23H22NO5	CHON	Lignins
NOM_before	NOM	392.186732	24	26	4	1	0	0	C24H26NO4	CHON	Lignins
NOM_before	NOM	392.986318	23	5	5	0	1	0	C23H5O5S	CHOS	Condensed Aromatics
NOM_before	NOM	393.025205	20	9	9	0	0	0	C20H9O9	CHO	Condensed Aromatics
NOM_before	NOM	393.028577	17	13	9	0	1	0	C17H13O9S	CHOS	Lignins
NOM_before	NOM	393.036439	19	9	8	2	0	0	C19H9N2O8	CHON	Condensed Aromatics
NOM_before	NOM	393.061591	21	13	8	0	0	0	C21H13O8	CHO	Condensed Aromatics
NOM_before	NOM	393.072824	20	13	7	2	0	0	C20H13N2O7	CHON	Lignins
NOM_before	NOM	393.08272	18	17	10	0	0	0	C18H17O10	CHO	Lignins
NOM_before	NOM	393.097976	22	17	7	0	0	0	C22H17O7	CHO	Lignins
NOM_before	NOM	393.119106	19	21	9	0	0	0	C19H21O9	CHO	Lignins
NOM_before	NOM	393.134362	23	21	6	0	0	0	C23H21O6	CHO	Lignins
NOM_before	NOM	393.155491	20	25	8	0	0	0	C20H25O8	CHO	Lignins
NOM_before	NOM	393.191877	21	29	7	0	0	0	C21H29O7	CHO	Lignins
NOM_before	NOM	393.213006	18	33	9	0	0	0	C18H33O9	CHO	Proteins
NOM_before	NOM	393.218366	24	29	3	2	0	0	C24H29N2O3	CHON	Lignins
NOM_before	NOM	393.228262	22	33	6	0	0	0	C22H33O6	CHO	Lipids
NOM_before	NOM	394.020454	19	8	9	1	0	0	C19H8NO9	CHON	Condensed Aromatics
NOM_before	NOM	394.05684	20	12	8	1	0	0	C20H12NO8	CHON	Condensed Aromatics
NOM_before	NOM	394.093225	21	16	7	1	0	0	C21H16NO7	CHON	Lignins
NOM_before	NOM	394.127109	26	20	1	1	1	0	C26H20NOS	CHONS	
NOM_before	NOM	394.129611	22	20	6	1	0	0	C22H20NO6	CHON	Lignins
NOM_before	NOM	394.165996	23	24	5	1	0	0	C23H24NO5	CHON	Lignins
NOM_before	NOM	394.202382	24	28	4	1	0	0	C24H28NO4	CHON	Lignins
NOM_before	NOM	394.226883	18	36	6	1	1	0	C18H36NO6S	CHONS	Proteins
NOM_before	NOM	394.238767	25	32	3	1	0	0	C25H32NO3	CHON	Lignins
NOM_before	NOM	395.00447	19	7	10	0	0	0	C19H7O10	CHO	Condensed Aromatics
NOM_before	NOM	395.007841	16	11	10	0	1	0	C16H11O10S	CHOS	Lignins
NOM_before	NOM	395.015703	18	7	9	2	0	0	C18H7N2O9	CHON	Condensed Aromatics
NOM_before	NOM	395.040856	20	11	9	0	0	0	C20H11O9	CHO	Condensed Aromatics
NOM_before	NOM	395.052089	19	11	8	2	0	0	C19H11N2O8	CHON	Condensed Aromatics
NOM_before	NOM	395.056112	24	11	6	0	0	0	C24H11O6	CHO	Condensed Aromatics
NOM_before	NOM	395.061985	17	15	11	0	0	0	C17H15O11	CHO	Lignins
NOM_before	NOM	395.077241	21	15	8	0	0	0	C21H15O8	CHO	Lignins
NOM_before	NOM	395.088474	20	15	7	2	0	0	C20H15N2O7	CHON	Lignins
NOM_before	NOM	395.09837	18	19	10	0	0	0	C18H19O10	CHO	Lignins
NOM_before	NOM	395.113627	22	19	7	0	0	0	C22H19O7	CHO	Lignins
NOM_before	NOM	395.12486	21	19	6	2	0	0	C21H19N2O6	CHON	Lignins
NOM_before	NOM	395.134756	19	23	9	0	0	0	C19H23O9	CHO	Lignins
NOM_before	NOM	395.150012	23	23	6	0	0	0	C23H23O6	CHO	Lignins
NOM_before	NOM	395.171141	20	27	8	0	0	0	C20H27O8	CHO	Lignins
NOM_before	NOM	395.186398	24	27	5	0	0	0	C24H27O5	CHO	Lignins
NOM_before	NOM	396.036104	19	10	9	1	0	0	C19H10NO9	CHON	Condensed Aromatics
NOM_before	NOM	396.051361	23	10	6	1	0	0	C23H10NO6	CHON	Condensed Aromatics
NOM_before	NOM	396.07249	20	14	8	1	0	0	C20H14NO8	CHON	Lignins
