Sample_1	Site_1	Mass_1	C1	H1	O1	N1	S1	P1	MolForm_1	El_comp_1	Class_1
NOM_after	NOM	376.046275	20	10	7	1	0	0	C20H10NO7	CHON	Condensed Aromatics
NOM_after	NOM	376.057509	19	10	6	3	0	0	C19H10N3O6	CHON	Condensed Aromatics
NOM_after	NOM	376.067405	17	14	9	1	0	0	C17H14NO9	CHON	Lignins
NOM_after	NOM	376.082661	21	14	6	1	0	0	C21H14NO6	CHON	Lignins
NOM_after	NOM	376.10379	18	18	8	1	0	0	C18H18NO8	CHON	Lignins
NOM_after	NOM	376.140176	19	22	7	1	0	0	C19H22NO7	CHON	Lignins
NOM_after	NOM	376.155432	23	22	4	1	0	0	C23H22NO4	CHON	Lignins
NOM_after	NOM	376.176561	20	26	6	1	0	0	C20H26NO6	CHON	Lignins
NOM_after	NOM	376.191817	24	26	3	1	0	0	C24H26NO3	CHON	Lignins
NOM_after	NOM	376.228203	25	30	2	1	0	0	C25H30NO2	CHON	
NOM_after	NOM	376.991403	23	5	4	0	1	0	C23H5O4S	CHOS	Condensed Aromatics
NOM_after	NOM	376.997277	16	9	9	0	1	0	C16H9O9S	CHOS	Condensed Aromatics
NOM_after	NOM	377.030291	20	9	8	0	0	0	C20H9O8	CHO	Condensed Aromatics
NOM_after	NOM	377.033662	17	13	8	0	1	0	C17H13O8S	CHOS	Lignins
NOM_after	NOM	377.041524	19	9	7	2	0	0	C19H9N2O7	CHON	Condensed Aromatics
NOM_after	NOM	377.05142	17	13	10	0	0	0	C17H13O10	CHO	Lignins
NOM_after	NOM	377.066676	21	13	7	0	0	0	C21H13O7	CHO	Condensed Aromatics
NOM_after	NOM	377.07791	20	13	6	2	0	0	C20H13N2O6	CHON	Lignins
NOM_after	NOM	377.087806	18	17	9	0	0	0	C18H17O9	CHO	Lignins
NOM_after	NOM	377.103062	22	17	6	0	0	0	C22H17O6	CHO	Lignins
NOM_after	NOM	377.124191	19	21	8	0	0	0	C19H21O8	CHO	Lignins
NOM_after	NOM	377.135425	18	21	7	2	0	0	C18H21N2O7	CHON	Lignins
NOM_after	NOM	377.160577	20	25	7	0	0	0	C20H25O7	CHO	Lignins
NOM_after	NOM	377.196962	21	29	6	0	0	0	C21H29O6	CHO	Lignins
NOM_after	NOM	378.02554	19	8	8	1	0	0	C19H8NO8	CHON	Condensed Aromatics
NOM_after	NOM	378.061925	20	12	7	1	0	0	C20H12NO7	CHON	Condensed Aromatics
NOM_after	NOM	378.073159	19	12	6	3	0	0	C19H12N3O6	CHON	Condensed Aromatics
NOM_after	NOM	378.098311	21	16	6	1	0	0	C21H16NO6	CHON	Lignins
NOM_after	NOM	378.11944	18	20	8	1	0	0	C18H20NO8	CHON	Lignins
NOM_after	NOM	378.134696	22	20	5	1	0	0	C22H20NO5	CHON	Lignins
NOM_after	NOM	378.171082	23	24	4	1	0	0	C23H24NO4	CHON	Lignins
NOM_after	NOM	378.207467	24	28	3	1	0	0	C24H28NO3	CHON	Lignins
NOM_after	NOM	379.007053	23	7	4	0	1	0	C23H7O4S	CHOS	Condensed Aromatics
NOM_after	NOM	379.009555	19	7	9	0	0	0	C19H7O9	CHO	Condensed Aromatics
NOM_after	NOM	379.012927	16	11	9	0	1	0	C16H11O9S	CHOS	Lignins
NOM_after	NOM	379.020789	18	7	8	2	0	0	C18H7N2O8	CHON	Condensed Aromatics
NOM_after	NOM	379.045941	20	11	8	0	0	0	C20H11O8	CHO	Condensed Aromatics
NOM_after	NOM	379.057174	19	11	7	2	0	0	C19H11N2O7	CHON	Condensed Aromatics
NOM_after	NOM	379.06707	17	15	10	0	0	0	C17H15O10	CHO	Lignins
NOM_after	NOM	379.082326	21	15	7	0	0	0	C21H15O7	CHO	Lignins
NOM_after	NOM	379.09356	20	15	6	2	0	0	C20H15N2O6	CHON	Lignins
NOM_after	NOM	379.103456	18	19	9	0	0	0	C18H19O9	CHO	Lignins
NOM_after	NOM	379.118712	22	19	6	0	0	0	C22H19O6	CHO	Lignins
NOM_after	NOM	379.139841	19	23	8	0	0	0	C19H23O8	CHO	Lignins
NOM_after	NOM	379.151075	18	23	7	2	0	0	C18H23N2O7	CHON	Lignins
NOM_after	NOM	379.176227	20	27	7	0	0	0	C20H27O7	CHO	Lignins
NOM_after	NOM	379.18746	19	27	6	2	0	0	C19H27N2O6	CHON	Lignins
NOM_after	NOM	379.197356	17	31	9	0	0	0	C17H31O9	CHO	Proteins
NOM_after	NOM	379.215984	18	35	6	0	1	0	C18H35O6S	CHOS	Proteins
NOM_after	NOM	379.248998	22	35	5	0	0	0	C22H35O5	CHO	Lipids
NOM_after	NOM	380.04119	19	10	8	1	0	0	C19H10NO8	CHON	Condensed Aromatics
NOM_after	NOM	380.077575	20	14	7	1	0	0	C20H14NO7	CHON	Lignins
NOM_after	NOM	380.113961	21	18	6	1	0	0	C21H18NO6	CHON	Lignins
NOM_after	NOM	380.171476	19	26	7	1	0	0	C19H26NO7	CHON	Lignins
NOM_after	NOM	380.182709	18	26	6	3	0	0	C18H26N3O6	CHON	Proteins
NOM_after	NOM	380.186732	23	26	4	1	0	0	C23H26NO4	CHON	Lignins
NOM_after	NOM	380.223117	24	30	3	1	0	0	C24H30NO3	CHON	Lignins
NOM_after	NOM	381.025205	19	9	9	0	0	0	C19H9O9	CHO	Condensed Aromatics
NOM_after	NOM	381.036439	18	9	8	2	0	0	C18H9N2O8	CHON	Condensed Aromatics
NOM_after	NOM	381.061591	20	13	8	0	0	0	C20H13O8	CHO	Lignins
NOM_after	NOM	381.072824	19	13	7	2	0	0	C19H13N2O7	CHON	Lignins
NOM_after	NOM	381.08272	17	17	10	0	0	0	C17H17O10	CHO	Lignins
NOM_after	NOM	381.097976	21	17	7	0	0	0	C21H17O7	CHO	Lignins
NOM_after	NOM	381.10921	20	17	6	2	0	0	C20H17N2O6	CHON	Lignins
NOM_after	NOM	381.119106	18	21	9	0	0	0	C18H21O9	CHO	Lignins
NOM_after	NOM	381.134362	22	21	6	0	0	0	C22H21O6	CHO	Lignins
NOM_after	NOM	381.155491	19	25	8	0	0	0	C19H25O8	CHO	Lignins
NOM_after	NOM	381.166725	18	25	7	2	0	0	C18H25N2O7	CHON	Lignins
NOM_after	NOM	381.176621	16	29	10	0	0	0	C16H29O10	CHO	Proteins
NOM_after	NOM	381.191877	20	29	7	0	0	0	C20H29O7	CHO	Proteins
NOM_after	NOM	381.20311	19	29	6	2	0	0	C19H29N2O6	CHON	Proteins
NOM_after	NOM	381.228262	21	33	6	0	0	0	C21H33O6	CHO	Lipids
NOM_after	NOM	381.231634	18	37	6	0	1	0	C18H37O6S	CHOS	Proteins
NOM_after	NOM	382.020454	18	8	9	1	0	0	C18H8NO9	CHON	Condensed Aromatics
NOM_after	NOM	382.05684	19	12	8	1	0	0	C19H12NO8	CHON	Condensed Aromatics
NOM_after	NOM	382.068073	18	12	7	3	0	0	C18H12N3O7	CHON	Lignins
NOM_after	NOM	382.072096	23	12	5	1	0	0	C23H12NO5	CHON	Condensed Aromatics
NOM_after	NOM	382.093225	20	16	7	1	0	0	C20H16NO7	CHON	Lignins
NOM_after	NOM	382.129611	21	20	6	1	0	0	C21H20NO6	CHON	Lignins
NOM_after	NOM	382.15074	18	24	8	1	0	0	C18H24NO8	CHON	Lignins
NOM_after	NOM	383.00447	18	7	10	0	0	0	C18H7O10	CHO	Condensed Aromatics
NOM_after	NOM	383.040856	19	11	9	0	0	0	C19H11O9	CHO	Condensed Aromatics
NOM_after	NOM	383.052089	18	11	8	2	0	0	C18H11N2O8	CHON	Condensed Aromatics
NOM_after	NOM	383.056112	23	11	6	0	0	0	C23H11O6	CHO	Condensed Aromatics
NOM_after	NOM	383.077241	20	15	8	0	0	0	C20H15O8	CHO	Lignins
NOM_after	NOM	383.088474	19	15	7	2	0	0	C19H15N2O7	CHON	Lignins
NOM_after	NOM	383.092497	24	15	5	0	0	0	C24H15O5	CHO	Condensed Aromatics
NOM_after	NOM	383.09837	17	19	10	0	0	0	C17H19O10	CHO	Lignins
NOM_after	NOM	383.113627	21	19	7	0	0	0	C21H19O7	CHO	Lignins
NOM_after	NOM	383.134756	18	23	9	0	0	0	C18H23O9	CHO	Lignins
NOM_after	NOM	383.150012	22	23	6	0	0	0	C22H23O6	CHO	Lignins
NOM_after	NOM	383.171141	19	27	8	0	0	0	C19H27O8	CHO	Lignins
NOM_after	NOM	383.182375	18	27	7	2	0	0	C18H27N2O7	CHON	Proteins
NOM_after	NOM	383.192271	16	31	10	0	0	0	C16H31O10	CHO	Proteins
NOM_after	NOM	383.207527	20	31	7	0	0	0	C20H31O7	CHO	Proteins
NOM_after	NOM	384.036104	18	10	9	1	0	0	C18H10NO9	CHON	Condensed Aromatics
NOM_after	NOM	384.047338	17	10	8	3	0	0	C17H10N3O8	CHON	Condensed Aromatics
NOM_after	NOM	384.051361	22	10	6	1	0	0	C22H10NO6	CHON	Condensed Aromatics
NOM_after	NOM	384.07249	19	14	8	1	0	0	C19H14NO8	CHON	Lignins
NOM_after	NOM	384.087746	23	14	5	1	0	0	C23H14NO5	CHON	Condensed Aromatics
NOM_after	NOM	384.108876	20	18	7	1	0	0	C20H18NO7	CHON	Lignins
NOM_after	NOM	384.145261	21	22	6	1	0	0	C21H22NO6	CHON	Lignins
NOM_after	NOM	384.169762	15	30	8	1	1	0	C15H30NO8S	CHONS	Proteins
NOM_after	NOM	384.185018	19	30	5	1	1	0	C19H30NO5S	CHONS	Lipids
NOM_after	NOM	384.229265	22	30	3	3	0	0	C22H30N3O3	CHON	Lignins
NOM_after	NOM	384.250395	19	34	5	3	0	0	C19H34N3O5	CHON	Lipids
NOM_after	NOM	385.002362	18	9	8	0	1	0	C18H9O8S	CHOS	Condensed Aromatics
NOM_after	NOM	385.02012	18	9	10	0	0	0	C18H9O10	CHO	Condensed Aromatics
NOM_after	NOM	385.031353	17	9	9	2	0	0	C17H9N2O9	CHON	Condensed Aromatics
NOM_after	NOM	385.035376	22	9	7	0	0	0	C22H9O7	CHO	Condensed Aromatics
NOM_after	NOM	385.056506	19	13	9	0	0	0	C19H13O9	CHO	Lignins
NOM_after	NOM	385.067739	18	13	8	2	0	0	C18H13N2O8	CHON	Lignins
NOM_after	NOM	385.071762	23	13	6	0	0	0	C23H13O6	CHO	Condensed Aromatics
NOM_after	NOM	385.092891	20	17	8	0	0	0	C20H17O8	CHO	Lignins
NOM_after	NOM	385.108147	24	17	5	0	0	0	C24H17O5	CHO	Lignins
NOM_after	NOM	385.11402	17	21	10	0	0	0	C17H21O10	CHO	Lignins
NOM_after	NOM	385.129277	21	21	7	0	0	0	C21H21O7	CHO	Lignins
NOM_after	NOM	385.132648	18	25	7	0	1	0	C18H25O7S	CHOS	Lignins
NOM_after	NOM	385.153777	15	29	9	0	1	0	C15H29O9S	CHOS	Proteins
NOM_after	NOM	385.169033	19	29	6	0	1	0	C19H29O6S	CHOS	Proteins
NOM_after	NOM	385.186791	19	29	8	0	0	0	C19H29O8	CHO	Proteins
NOM_after	NOM	385.223177	20	33	7	0	0	0	C20H33O7	CHO	Proteins
NOM_after	NOM	386.015369	17	8	10	1	0	0	C17H8NO10	CHON	Condensed Aromatics
NOM_after	NOM	386.030625	21	8	7	1	0	0	C21H8NO7	CHON	Condensed Aromatics
NOM_after	NOM	386.051755	18	12	9	1	0	0	C18H12NO9	CHON	Lignins
NOM_after	NOM	386.067011	22	12	6	1	0	0	C22H12NO6	CHON	Condensed Aromatics
NOM_after	NOM	386.08814	19	16	8	1	0	0	C19H16NO8	CHON	Lignins
NOM_after	NOM	386.103396	23	16	5	1	0	0	C23H16NO5	CHON	Lignins
NOM_after	NOM	386.124526	20	20	7	1	0	0	C20H20NO7	CHON	Lignins
NOM_after	NOM	386.18204	18	28	8	1	0	0	C18H28NO8	CHON	Proteins
NOM_after	NOM	386.999385	17	7	11	0	0	0	C17H7O11	CHO	Condensed Aromatics
NOM_after	NOM	387.010618	16	7	10	2	0	0	C16H7N2O10	CHON	Condensed Aromatics
NOM_after	NOM	387.014641	21	7	8	0	0	0	C21H7O8	CHO	Condensed Aromatics
NOM_after	NOM	387.018012	18	11	8	0	1	0	C18H11O8S	CHOS	Condensed Aromatics
NOM_after	NOM	387.03577	18	11	10	0	0	0	C18H11O10	CHO	Condensed Aromatics
NOM_after	NOM	387.051026	22	11	7	0	0	0	C22H11O7	CHO	Condensed Aromatics
NOM_after	NOM	387.06226	21	11	6	2	0	0	C21H11N2O6	CHON	Condensed Aromatics
NOM_after	NOM	387.072156	19	15	9	0	0	0	C19H15O9	CHO	Lignins
NOM_after	NOM	387.087412	23	15	6	0	0	0	C23H15O6	CHO	Condensed Aromatics
NOM_after	NOM	387.108541	20	19	8	0	0	0	C20H19O8	CHO	Lignins
NOM_after	NOM	387.144927	21	23	7	0	0	0	C21H23O7	CHO	Lignins
NOM_after	NOM	387.1508	14	27	12	0	0	0	C14H27O12	CHO	Carbohydrates
NOM_after	NOM	387.166056	18	27	9	0	0	0	C18H27O9	CHO	Proteins
NOM_after	NOM	387.169427	15	31	9	0	1	0	C15H31O9S	CHOS	Proteins
NOM_after	NOM	387.181312	22	27	6	0	0	0	C22H27O6	CHO	Lignins
NOM_after	NOM	387.228931	22	31	4	2	0	0	C22H31N2O4	CHON	Lignins
NOM_after	NOM	388.031019	17	10	10	1	0	0	C17H10NO10	CHON	Condensed Aromatics
NOM_after	NOM	388.046275	21	10	7	1	0	0	C21H10NO7	CHON	Condensed Aromatics
NOM_after	NOM	388.067405	18	14	9	1	0	0	C18H14NO9	CHON	Lignins
NOM_after	NOM	388.082661	22	14	6	1	0	0	C22H14NO6	CHON	Condensed Aromatics
NOM_after	NOM	388.10379	19	18	8	1	0	0	C19H18NO8	CHON	Lignins
NOM_after	NOM	388.140176	20	22	7	1	0	0	C20H22NO7	CHON	Lignins
NOM_after	NOM	388.997277	17	9	9	0	1	0	C17H9O9S	CHOS	Condensed Aromatics
NOM_after	NOM	389.015035	17	9	11	0	0	0	C17H9O11	CHO	Condensed Aromatics
NOM_after	NOM	389.027789	25	9	3	0	1	0	C25H9O3S	CHOS	Condensed Aromatics
NOM_after	NOM	389.030291	21	9	8	0	0	0	C21H9O8	CHO	Condensed Aromatics
NOM_after	NOM	389.041524	20	9	7	2	0	0	C20H9N2O7	CHON	Condensed Aromatics
NOM_after	NOM	389.05142	18	13	10	0	0	0	C18H13O10	CHO	Lignins
NOM_after	NOM	389.066676	22	13	7	0	0	0	C22H13O7	CHO	Condensed Aromatics
NOM_after	NOM	389.07791	21	13	6	2	0	0	C21H13N2O6	CHON	Condensed Aromatics
NOM_after	NOM	389.087806	19	17	9	0	0	0	C19H17O9	CHO	Lignins
NOM_after	NOM	389.103062	23	17	6	0	0	0	C23H17O6	CHO	Lignins
NOM_after	NOM	389.112306	13	25	11	0	1	0	C13H25O11S	CHOS	Carbohydrates
NOM_after	NOM	389.124191	20	21	8	0	0	0	C20H21O8	CHO	Lignins
NOM_after	NOM	389.148692	14	29	10	0	1	0	C14H29O10S	CHOS	Carbohydrates
NOM_after	NOM	389.160577	21	25	7	0	0	0	C21H25O7	CHO	Lignins
NOM_after	NOM	389.233348	23	33	5	0	0	0	C23H33O5	CHO	Lignins
NOM_after	NOM	389.952117	10	4	12	3	1	0	C10H4N3O12S	CHONS	Tannins
NOM_after	NOM	390.02554	20	8	8	1	0	0	C20H8NO8	CHON	Condensed Aromatics
NOM_after	NOM	390.028911	17	12	8	1	1	0	C17H12NO8S	CHONS	Lignins
NOM_after	NOM	390.036773	19	8	7	3	0	0	C19H8N3O7	CHON	Condensed Aromatics
NOM_after	NOM	390.046669	17	12	10	1	0	0	C17H12NO10	CHON	Lignins
NOM_after	NOM	390.061925	21	12	7	1	0	0	C21H12NO7	CHON	Condensed Aromatics
NOM_after	NOM	390.073159	20	12	6	3	0	0	C20H12N3O6	CHON	Condensed Aromatics
NOM_after	NOM	390.098311	22	16	6	1	0	0	C22H16NO6	CHON	Lignins
NOM_after	NOM	390.337753	25	44	2	1	0	0	C25H44NO2	CHON	Lipids
NOM_after	NOM	391.007053	24	7	4	0	1	0	C24H7O4S	CHOS	Condensed Aromatics
NOM_after	NOM	391.012927	17	11	9	0	1	0	C17H11O9S	CHOS	Lignins
NOM_after	NOM	391.030685	17	11	11	0	0	0	C17H11O11	CHO	Lignins
NOM_after	NOM	391.045941	21	11	8	0	0	0	C21H11O8	CHO	Condensed Aromatics
NOM_after	NOM	391.057174	20	11	7	2	0	0	C20H11N2O7	CHON	Condensed Aromatics
NOM_after	NOM	391.06707	18	15	10	0	0	0	C18H15O10	CHO	Lignins
NOM_after	NOM	391.082326	22	15	7	0	0	0	C22H15O7	CHO	Lignins
NOM_after	NOM	391.09356	21	15	6	2	0	0	C21H15N2O6	CHON	Lignins
NOM_after	NOM	391.103456	19	19	9	0	0	0	C19H19O9	CHO	Lignins
NOM_after	NOM	391.118712	23	19	6	0	0	0	C23H19O6	CHO	Lignins
NOM_after	NOM	391.120562	11	23	13	2	0	0	C11H23N2O13	CHON	Carbohydrates
NOM_after	NOM	391.139841	20	23	8	0	0	0	C20H23O8	CHO	Lignins
NOM_after	NOM	391.143213	17	27	8	0	1	0	C17H27O8S	CHOS	Proteins
NOM_after	NOM	391.166331	23	23	4	2	0	0	C23H23N2O4	CHON	Lignins
NOM_after	NOM	391.176227	21	27	7	0	0	0	C21H27O7	CHO	Lignins
NOM_after	NOM	392.04119	20	10	8	1	0	0	C20H10NO8	CHON	Condensed Aromatics
NOM_after	NOM	392.052423	19	10	7	3	0	0	C19H10N3O7	CHON	Condensed Aromatics
NOM_after	NOM	392.077575	21	14	7	1	0	0	C21H14NO7	CHON	Lignins
NOM_after	NOM	392.113961	22	18	6	1	0	0	C22H18NO6	CHON	Lignins
NOM_after	NOM	392.150346	23	22	5	1	0	0	C23H22NO5	CHON	Lignins
NOM_after	NOM	392.186732	24	26	4	1	0	0	C24H26NO4	CHON	Lignins
NOM_after	NOM	393.025205	20	9	9	0	0	0	C20H9O9	CHO	Condensed Aromatics
NOM_after	NOM	393.028577	17	13	9	0	1	0	C17H13O9S	CHOS	Lignins
NOM_after	NOM	393.036439	19	9	8	2	0	0	C19H9N2O8	CHON	Condensed Aromatics
NOM_after	NOM	393.055718	28	9	3	0	0	0	C28H9O3	CHO	Condensed Aromatics
NOM_after	NOM	393.061591	21	13	8	0	0	0	C21H13O8	CHO	Condensed Aromatics
NOM_after	NOM	393.072824	20	13	7	2	0	0	C20H13N2O7	CHON	Lignins
NOM_after	NOM	393.08272	18	17	10	0	0	0	C18H17O10	CHO	Lignins
NOM_after	NOM	393.097976	22	17	7	0	0	0	C22H17O7	CHO	Lignins
NOM_after	NOM	393.119106	19	21	9	0	0	0	C19H21O9	CHO	Lignins
NOM_after	NOM	393.134362	23	21	6	0	0	0	C23H21O6	CHO	Lignins
NOM_after	NOM	393.155491	20	25	8	0	0	0	C20H25O8	CHO	Lignins
NOM_after	NOM	393.191877	21	29	7	0	0	0	C21H29O7	CHO	Lignins
NOM_after	NOM	393.218366	24	29	3	2	0	0	C24H29N2O3	CHON	Lignins
NOM_after	NOM	394.020454	19	8	9	1	0	0	C19H8NO9	CHON	Condensed Aromatics
NOM_after	NOM	394.05684	20	12	8	1	0	0	C20H12NO8	CHON	Condensed Aromatics
NOM_after	NOM	394.093225	21	16	7	1	0	0	C21H16NO7	CHON	Lignins
NOM_after	NOM	394.129611	22	20	6	1	0	0	C22H20NO6	CHON	Lignins
NOM_after	NOM	394.15074	19	24	8	1	0	0	C19H24NO8	CHON	Lignins
NOM_after	NOM	394.202382	24	28	4	1	0	0	C24H28NO4	CHON	Lignins
NOM_after	NOM	394.226883	18	36	6	1	1	0	C18H36NO6S	CHONS	Proteins
NOM_after	NOM	394.238767	25	32	3	1	0	0	C25H32NO3	CHON	Lignins
NOM_after	NOM	395.00447	19	7	10	0	0	0	C19H7O10	CHO	Condensed Aromatics
NOM_after	NOM	395.015703	18	7	9	2	0	0	C18H7N2O9	CHON	Condensed Aromatics
NOM_after	NOM	395.040856	20	11	9	0	0	0	C20H11O9	CHO	Condensed Aromatics
NOM_after	NOM	395.052089	19	11	8	2	0	0	C19H11N2O8	CHON	Condensed Aromatics
NOM_after	NOM	395.056112	24	11	6	0	0	0	C24H11O6	CHO	Condensed Aromatics
NOM_after	NOM	395.061985	17	15	11	0	0	0	C17H15O11	CHO	Lignins
NOM_after	NOM	395.077241	21	15	8	0	0	0	C21H15O8	CHO	Lignins
NOM_after	NOM	395.088474	20	15	7	2	0	0	C20H15N2O7	CHON	Lignins
NOM_after	NOM	395.09837	18	19	10	0	0	0	C18H19O10	CHO	Lignins
NOM_after	NOM	395.113627	22	19	7	0	0	0	C22H19O7	CHO	Lignins
NOM_after	NOM	395.134756	19	23	9	0	0	0	C19H23O9	CHO	Lignins
NOM_after	NOM	395.150012	23	23	6	0	0	0	C23H23O6	CHO	Lignins
NOM_after	NOM	395.171141	20	27	8	0	0	0	C20H27O8	CHO	Lignins
NOM_after	NOM	395.182375	19	27	7	2	0	0	C19H27N2O7	CHON	Lignins
NOM_after	NOM	395.192271	17	31	10	0	0	0	C17H31O10	CHO	Proteins
NOM_after	NOM	395.207527	21	31	7	0	0	0	C21H31O7	CHO	Proteins
NOM_after	NOM	395.243912	22	35	6	0	0	0	C22H35O6	CHO	Lipids
NOM_after	NOM	396.036104	19	10	9	1	0	0	C19H10NO9	CHON	Condensed Aromatics
NOM_after	NOM	396.047338	18	10	8	3	0	0	C18H10N3O8	CHON	Condensed Aromatics
NOM_after	NOM	396.07249	20	14	8	1	0	0	C20H14NO8	CHON	Lignins
NOM_after	NOM	396.108876	21	18	7	1	0	0	C21H18NO7	CHON	Lignins
NOM_after	NOM	396.181647	23	26	5	1	0	0	C23H26NO5	CHON	Lignins
NOM_after	NOM	396.19288	22	26	4	3	0	0	C22H26N3O4	CHON	Lignins
NOM_after	NOM	396.218032	24	30	4	1	0	0	C24H30NO4	CHON	Lignins
NOM_after	NOM	397.02012	19	9	10	0	0	0	C19H9O10	CHO	Condensed Aromatics
NOM_after	NOM	397.031353	18	9	9	2	0	0	C18H9N2O9	CHON	Condensed Aromatics
NOM_after	NOM	397.056506	20	13	9	0	0	0	C20H13O9	CHO	Lignins
NOM_after	NOM	397.067739	19	13	8	2	0	0	C19H13N2O8	CHON	Lignins
NOM_after	NOM	397.071762	24	13	6	0	0	0	C24H13O6	CHO	Condensed Aromatics
NOM_after	NOM	397.077635	17	17	11	0	0	0	C17H17O11	CHO	Lignins
NOM_after	NOM	397.092891	21	17	8	0	0	0	C21H17O8	CHO	Lignins
NOM_after	NOM	397.11402	18	21	10	0	0	0	C18H21O10	CHO	Lignins
NOM_after	NOM	397.129277	22	21	7	0	0	0	C22H21O7	CHO	Lignins
NOM_after	NOM	397.150406	19	25	9	0	0	0	C19H25O9	CHO	Lignins
NOM_after	NOM	397.161639	18	25	8	2	0	0	C18H25N2O8	CHON	Lignins
NOM_after	NOM	397.165662	23	25	6	0	0	0	C23H25O6	CHO	Lignins
NOM_after	NOM	397.171535	16	29	11	0	0	0	C16H29O11	CHO	Carbohydrates
NOM_after	NOM	397.186791	20	29	8	0	0	0	C20H29O8	CHO	Proteins
NOM_after	NOM	397.198025	19	29	7	2	0	0	C19H29N2O7	CHON	Proteins
NOM_after	NOM	397.226548	18	37	7	0	1	0	C18H37O7S	CHOS	Proteins
NOM_after	NOM	398.015369	18	8	10	1	0	0	C18H8NO10	CHON	Condensed Aromatics
NOM_after	NOM	398.051755	19	12	9	1	0	0	C19H12NO9	CHON	Condensed Aromatics
NOM_after	NOM	398.067011	23	12	6	1	0	0	C23H12NO6	CHON	Condensed Aromatics
NOM_after	NOM	398.08814	20	16	8	1	0	0	C20H16NO8	CHON	Lignins
NOM_after	NOM	398.124526	21	20	7	1	0	0	C21H20NO7	CHON	Lignins
NOM_after	NOM	398.18204	19	28	8	1	0	0	C19H28NO8	CHON	Proteins
NOM_after	NOM	398.999385	18	7	11	0	0	0	C18H7O11	CHO	Condensed Aromatics
NOM_after	NOM	399.018012	19	11	8	0	1	0	C19H11O8S	CHOS	Condensed Aromatics
NOM_after	NOM	399.03577	19	11	10	0	0	0	C19H11O10	CHO	Condensed Aromatics
NOM_after	NOM	399.051026	23	11	7	0	0	0	C23H11O7	CHO	Condensed Aromatics
NOM_after	NOM	399.06226	22	11	6	2	0	0	C22H11N2O6	CHON	Condensed Aromatics
NOM_after	NOM	399.072156	20	15	9	0	0	0	C20H15O9	CHO	Lignins
NOM_after	NOM	399.083389	19	15	8	2	0	0	C19H15N2O8	CHON	Lignins
NOM_after	NOM	399.087412	24	15	6	0	0	0	C24H15O6	CHO	Condensed Aromatics
NOM_after	NOM	399.108541	21	19	8	0	0	0	C21H19O8	CHO	Lignins
NOM_after	NOM	399.129671	18	23	10	0	0	0	C18H23O10	CHO	Lignins
NOM_after	NOM	399.144927	22	23	7	0	0	0	C22H23O7	CHO	Lignins
NOM_after	NOM	399.148298	19	27	7	0	1	0	C19H27O7S	CHOS	Lignins
NOM_after	NOM	399.166056	19	27	9	0	0	0	C19H27O9	CHO	Lignins
NOM_after	NOM	399.169427	16	31	9	0	1	0	C16H31O9S	CHOS	Proteins
NOM_after	NOM	399.181312	23	27	6	0	0	0	C23H27O6	CHO	Lignins
NOM_after	NOM	399.192546	22	27	5	2	0	0	C22H27N2O5	CHON	Lignins
NOM_after	NOM	399.202442	20	31	8	0	0	0	C20H31O8	CHO	Proteins
NOM_after	NOM	399.217698	24	31	5	0	0	0	C24H31O5	CHO	Lignins
NOM_after	NOM	400.031019	18	10	10	1	0	0	C18H10NO10	CHON	Condensed Aromatics
NOM_after	NOM	400.046275	22	10	7	1	0	0	C22H10NO7	CHON	Condensed Aromatics
NOM_after	NOM	400.067405	19	14	9	1	0	0	C19H14NO9	CHON	Lignins
NOM_after	NOM	400.082661	23	14	6	1	0	0	C23H14NO6	CHON	Condensed Aromatics
NOM_after	NOM	400.10379	20	18	8	1	0	0	C20H18NO8	CHON	Lignins
NOM_after	NOM	400.139524	13	26	9	3	1	0	C13H26N3O9S	CHONS	Carbohydrates
NOM_after	NOM	400.170036	21	26	3	3	1	0	C21H26N3O3S	CHONS	Lignins
NOM_after	NOM	400.227551	19	34	4	3	1	0	C19H34N3O4S	CHONS	Lipids
NOM_after	NOM	400.997277	18	9	9	0	1	0	C18H9O9S	CHOS	Condensed Aromatics
NOM_after	NOM	401.015035	18	9	11	0	0	0	C18H9O11	CHO	Condensed Aromatics
NOM_after	NOM	401.030291	22	9	8	0	0	0	C22H9O8	CHO	Condensed Aromatics
NOM_after	NOM	401.041524	21	9	7	2	0	0	C21H9N2O7	CHON	Condensed Aromatics
NOM_after	NOM	401.05142	19	13	10	0	0	0	C19H13O10	CHO	Lignins
NOM_after	NOM	401.066676	23	13	7	0	0	0	C23H13O7	CHO	Condensed Aromatics
NOM_after	NOM	401.07791	22	13	6	2	0	0	C22H13N2O6	CHON	Condensed Aromatics
NOM_after	NOM	401.087806	20	17	9	0	0	0	C20H17O9	CHO	Lignins
NOM_after	NOM	401.099039	19	17	8	2	0	0	C19H17N2O8	CHON	Lignins
NOM_after	NOM	401.103062	24	17	6	0	0	0	C24H17O6	CHO	Lignins
NOM_after	NOM	401.108935	17	21	11	0	0	0	C17H21O11	CHO	Lignins
NOM_after	NOM	401.112306	14	25	11	0	1	0	C14H25O11S	CHOS	Carbohydrates
NOM_after	NOM	401.124191	21	21	8	0	0	0	C21H21O8	CHO	Lignins
NOM_after	NOM	401.145321	18	25	10	0	0	0	C18H25O10	CHO	Lignins
NOM_after	NOM	401.148692	15	29	10	0	1	0	C15H29O10S	CHOS	Proteins
